claim_id,is_fraud,fraud_indicator_notes
CLM-001173,0.0,"Reviewed, no fraud indicators found"
CLM-001174,1.0,Confirmed fraud indicators found in review
CLM-001175,0.0,"Reviewed, no fraud indicators found"
CLM-001176,,
CLM-001177,,
CLM-001178,,
CLM-001179,1.0,Confirmed fraud indicators found in review
CLM-001180,,
CLM-001181,0.0,"Reviewed, no fraud indicators found"
CLM-001182,,
CLM-001183,,
CLM-001184,0.0,"Reviewed, no fraud indicators found"
CLM-001185,0.0,"Reviewed, no fraud indicators found"
CLM-001186,,
CLM-001187,0.0,"Reviewed, no fraud indicators found"
CLM-001188,,
CLM-001189,,
CLM-001190,,
CLM-001191,,
CLM-001192,,
CLM-001193,0.0,"Reviewed, no fraud indicators found"
CLM-001194,,
CLM-001195,,
CLM-001196,,
CLM-001197,,
CLM-001198,,
CLM-001199,,
CLM-001200,1.0,Confirmed fraud indicators found in review
CLM-001201,,
CLM-001202,,
CLM-001203,0.0,"Reviewed, no fraud indicators found"
CLM-001204,,
CLM-001205,1.0,Confirmed fraud indicators found in review
CLM-001206,0.0,"Reviewed, no fraud indicators found"
CLM-001207,1.0,Confirmed fraud indicators found in review
CLM-001208,,
CLM-001209,0.0,"Reviewed, no fraud indicators found"
CLM-001210,0.0,"Reviewed, no fraud indicators found"
CLM-001211,,
CLM-001212,0.0,"Reviewed, no fraud indicators found"
CLM-001213,0.0,"Reviewed, no fraud indicators found"
CLM-001214,0.0,"Reviewed, no fraud indicators found"
CLM-001215,1.0,Confirmed fraud indicators found in review
CLM-001216,,
CLM-001217,,
CLM-001218,0.0,"Reviewed, no fraud indicators found"
CLM-001219,0.0,"Reviewed, no fraud indicators found"
CLM-001220,1.0,Confirmed fraud indicators found in review
CLM-001221,,
CLM-001222,0.0,"Reviewed, no fraud indicators found"
CLM-001223,,
CLM-001224,,
CLM-001225,,
CLM-001226,,
CLM-001227,,
CLM-001228,0.0,"Reviewed, no fraud indicators found"
CLM-001229,1.0,Confirmed fraud indicators found in review
CLM-001230,,
CLM-001231,0.0,"Reviewed, no fraud indicators found"
CLM-001232,,
CLM-001233,0.0,"Reviewed, no fraud indicators found"
CLM-001234,0.0,"Reviewed, no fraud indicators found"
CLM-001235,,
CLM-001236,,
CLM-001237,1.0,Confirmed fraud indicators found in review
CLM-001238,,
CLM-001239,,
CLM-001240,1.0,Confirmed fraud indicators found in review
CLM-001241,0.0,"Reviewed, no fraud indicators found"
CLM-001242,,
CLM-001243,1.0,Confirmed fraud indicators found in review
CLM-001244,,
CLM-001245,,
CLM-001246,,
CLM-001247,,
CLM-001248,0.0,"Reviewed, no fraud indicators found"
CLM-001249,0.0,"Reviewed, no fraud indicators found"
CLM-001250,,
CLM-001251,,
CLM-001252,,
CLM-001253,,
CLM-001254,,
CLM-001255,1.0,Confirmed fraud indicators found in review
CLM-001256,0.0,"Reviewed, no fraud indicators found"
CLM-001257,0.0,"Reviewed, no fraud indicators found"
CLM-001258,,
CLM-001259,1.0,Confirmed fraud indicators found in review
CLM-001260,0.0,"Reviewed, no fraud indicators found"
CLM-001261,,
CLM-001262,,
CLM-001263,,
CLM-001264,,
CLM-001265,0.0,"Reviewed, no fraud indicators found"
CLM-001266,0.0,"Reviewed, no fraud indicators found"
CLM-001267,,
CLM-001268,0.0,"Reviewed, no fraud indicators found"
CLM-001269,0.0,"Reviewed, no fraud indicators found"
CLM-001270,,
CLM-001271,,
CLM-001272,,
CLM-001273,0.0,"Reviewed, no fraud indicators found"
CLM-001274,,
CLM-001275,,
CLM-001276,0.0,"Reviewed, no fraud indicators found"
CLM-001277,0.0,"Reviewed, no fraud indicators found"
CLM-001278,,
CLM-001279,,
CLM-001280,,
CLM-001281,,
CLM-001282,,
CLM-001283,,
CLM-001284,,
CLM-001285,1.0,Confirmed fraud indicators found in review
CLM-001286,,
CLM-001287,,
CLM-001288,,
CLM-001289,0.0,"Reviewed, no fraud indicators found"
CLM-001290,,
CLM-001291,,
CLM-001292,,
CLM-001293,,
CLM-001294,0.0,"Reviewed, no fraud indicators found"
CLM-001295,1.0,Confirmed fraud indicators found in review
CLM-001296,0.0,"Reviewed, no fraud indicators found"
CLM-001297,0.0,"Reviewed, no fraud indicators found"
CLM-001298,0.0,"Reviewed, no fraud indicators found"
CLM-001299,,
CLM-001300,0.0,"Reviewed, no fraud indicators found"
CLM-001301,,
CLM-001302,,
CLM-001303,0.0,"Reviewed, no fraud indicators found"
CLM-001304,,
CLM-001305,,
CLM-001306,,
CLM-001307,,
CLM-001308,1.0,Confirmed fraud indicators found in review
CLM-001309,,
CLM-001310,0.0,"Reviewed, no fraud indicators found"
CLM-001311,0.0,"Reviewed, no fraud indicators found"
CLM-001312,0.0,"Reviewed, no fraud indicators found"
CLM-001313,0.0,"Reviewed, no fraud indicators found"
CLM-001314,,
CLM-001315,,
CLM-001316,0.0,"Reviewed, no fraud indicators found"
CLM-001317,0.0,"Reviewed, no fraud indicators found"
CLM-001318,,
CLM-001319,1.0,Confirmed fraud indicators found in review
CLM-001320,0.0,"Reviewed, no fraud indicators found"
CLM-001321,0.0,"Reviewed, no fraud indicators found"
CLM-001322,,
CLM-001323,,
CLM-001324,,
CLM-001325,0.0,"Reviewed, no fraud indicators found"
CLM-001326,,
CLM-001327,0.0,"Reviewed, no fraud indicators found"
CLM-001328,,
CLM-001329,,
CLM-001330,,
CLM-001331,0.0,"Reviewed, no fraud indicators found"
CLM-001332,0.0,"Reviewed, no fraud indicators found"
CLM-001333,,
CLM-001334,1.0,Confirmed fraud indicators found in review
CLM-001335,0.0,"Reviewed, no fraud indicators found"
CLM-001336,,
CLM-001337,,
CLM-001338,,
CLM-001339,,
CLM-001340,,
CLM-001341,0.0,"Reviewed, no fraud indicators found"
CLM-001342,,
CLM-001343,,
CLM-001344,0.0,"Reviewed, no fraud indicators found"
CLM-001345,0.0,"Reviewed, no fraud indicators found"
CLM-001346,,
CLM-001347,,
CLM-001348,,
CLM-001349,,
CLM-001350,0.0,"Reviewed, no fraud indicators found"
CLM-001351,,
CLM-001352,,
CLM-001353,0.0,"Reviewed, no fraud indicators found"
CLM-001354,0.0,"Reviewed, no fraud indicators found"
CLM-001355,1.0,Confirmed fraud indicators found in review
CLM-001356,,
CLM-001357,0.0,"Reviewed, no fraud indicators found"
CLM-001358,0.0,"Reviewed, no fraud indicators found"
CLM-001359,,
CLM-001360,0.0,"Reviewed, no fraud indicators found"
CLM-001361,,
CLM-001362,0.0,"Reviewed, no fraud indicators found"
CLM-001363,0.0,"Reviewed, no fraud indicators found"
CLM-001364,0.0,"Reviewed, no fraud indicators found"
CLM-001365,0.0,"Reviewed, no fraud indicators found"
CLM-001366,1.0,Confirmed fraud indicators found in review
CLM-001367,,
CLM-001368,,
CLM-001369,,
CLM-001370,0.0,"Reviewed, no fraud indicators found"
CLM-001371,0.0,"Reviewed, no fraud indicators found"
CLM-001372,0.0,"Reviewed, no fraud indicators found"
CLM-001373,,
CLM-001374,0.0,"Reviewed, no fraud indicators found"
CLM-001375,,
CLM-001376,1.0,Confirmed fraud indicators found in review
CLM-001377,,
CLM-001378,,
CLM-001379,1.0,Confirmed fraud indicators found in review
CLM-001380,,
CLM-001381,,
CLM-001382,,
CLM-001383,0.0,"Reviewed, no fraud indicators found"
CLM-001384,0.0,"Reviewed, no fraud indicators found"
CLM-001385,,
CLM-001386,1.0,Confirmed fraud indicators found in review
CLM-001387,,
CLM-001388,,
CLM-001389,,
CLM-001390,,
CLM-001391,0.0,"Reviewed, no fraud indicators found"
CLM-001392,,
CLM-001393,,
CLM-001394,,
CLM-001395,,
CLM-001396,0.0,"Reviewed, no fraud indicators found"
CLM-001397,1.0,Confirmed fraud indicators found in review
CLM-001398,0.0,"Reviewed, no fraud indicators found"
CLM-001399,0.0,"Reviewed, no fraud indicators found"
CLM-001400,0.0,"Reviewed, no fraud indicators found"
CLM-001401,0.0,"Reviewed, no fraud indicators found"
CLM-001402,,
CLM-001403,,
CLM-001404,1.0,Confirmed fraud indicators found in review
CLM-001405,,
CLM-001406,,
CLM-001407,,
CLM-001408,1.0,Confirmed fraud indicators found in review
CLM-001409,0.0,"Reviewed, no fraud indicators found"
CLM-001410,0.0,"Reviewed, no fraud indicators found"
CLM-001411,,
CLM-001412,,
CLM-001413,0.0,"Reviewed, no fraud indicators found"
CLM-001414,0.0,"Reviewed, no fraud indicators found"
CLM-001415,,
CLM-001416,,
CLM-001417,,
CLM-001418,,
CLM-001419,1.0,Confirmed fraud indicators found in review
CLM-001420,,
CLM-001421,,
CLM-001422,,
CLM-001423,,
CLM-001424,,
CLM-001425,0.0,"Reviewed, no fraud indicators found"
CLM-001426,,
CLM-001427,0.0,"Reviewed, no fraud indicators found"
CLM-001428,0.0,"Reviewed, no fraud indicators found"
CLM-001429,,
CLM-001430,1.0,Confirmed fraud indicators found in review
CLM-001431,,
CLM-001432,,
CLM-001433,,
CLM-001434,,
CLM-001435,,
CLM-001436,,
CLM-001437,,
CLM-001438,,
CLM-001439,,
CLM-001440,,
CLM-001441,1.0,Confirmed fraud indicators found in review
CLM-001442,,
CLM-001443,,
CLM-001444,0.0,"Reviewed, no fraud indicators found"
CLM-001445,,
CLM-001446,0.0,"Reviewed, no fraud indicators found"
CLM-001447,0.0,"Reviewed, no fraud indicators found"
CLM-001448,,
CLM-001449,0.0,"Reviewed, no fraud indicators found"
CLM-001450,,
CLM-001451,1.0,Confirmed fraud indicators found in review
CLM-001452,0.0,"Reviewed, no fraud indicators found"
CLM-001453,0.0,"Reviewed, no fraud indicators found"
CLM-001454,,
CLM-001455,,
CLM-001456,,
CLM-001457,,
CLM-001458,,
CLM-001459,,
CLM-001460,,
CLM-001461,,
CLM-001462,,
CLM-001463,,
CLM-001464,,
CLM-001465,0.0,"Reviewed, no fraud indicators found"
CLM-001466,0.0,"Reviewed, no fraud indicators found"
CLM-001467,0.0,"Reviewed, no fraud indicators found"
CLM-001468,,
CLM-001469,0.0,"Reviewed, no fraud indicators found"
CLM-001470,,
CLM-001471,1.0,Confirmed fraud indicators found in review
CLM-001472,,
CLM-001473,,
CLM-001474,,
CLM-001475,,
CLM-001476,,
CLM-001477,0.0,"Reviewed, no fraud indicators found"
CLM-001478,0.0,"Reviewed, no fraud indicators found"
CLM-001479,,
CLM-001480,,
CLM-001481,0.0,"Reviewed, no fraud indicators found"
CLM-001482,,
CLM-001483,,
CLM-001484,,
CLM-001485,,
CLM-001486,0.0,"Reviewed, no fraud indicators found"
CLM-001487,1.0,Confirmed fraud indicators found in review
CLM-001488,,
CLM-001489,,
CLM-001490,,
CLM-001491,,
CLM-001492,,
CLM-001493,,
CLM-001494,,
CLM-001495,0.0,"Reviewed, no fraud indicators found"
CLM-001496,0.0,"Reviewed, no fraud indicators found"
CLM-001497,1.0,Confirmed fraud indicators found in review
CLM-001498,0.0,"Reviewed, no fraud indicators found"
CLM-001499,0.0,"Reviewed, no fraud indicators found"
CLM-001500,,
CLM-001501,,
CLM-001502,,
CLM-001503,,
CLM-001504,,
CLM-001505,0.0,"Reviewed, no fraud indicators found"
CLM-001506,0.0,"Reviewed, no fraud indicators found"
CLM-001507,0.0,"Reviewed, no fraud indicators found"
CLM-001508,,
CLM-001509,,
CLM-001510,,
CLM-001511,0.0,"Reviewed, no fraud indicators found"
CLM-001512,0.0,"Reviewed, no fraud indicators found"
CLM-001513,0.0,"Reviewed, no fraud indicators found"
CLM-001514,,
CLM-001515,,
CLM-001516,,
CLM-001517,0.0,"Reviewed, no fraud indicators found"
CLM-001518,0.0,"Reviewed, no fraud indicators found"
CLM-001519,0.0,"Reviewed, no fraud indicators found"
CLM-001520,,
CLM-001521,,
CLM-001522,0.0,"Reviewed, no fraud indicators found"
CLM-001523,,
CLM-001524,,
CLM-001525,,
CLM-001526,,
CLM-001527,,
CLM-001528,1.0,Confirmed fraud indicators found in review
CLM-001529,,
CLM-001530,0.0,"Reviewed, no fraud indicators found"
CLM-001531,0.0,"Reviewed, no fraud indicators found"
CLM-001532,0.0,"Reviewed, no fraud indicators found"
CLM-001533,0.0,"Reviewed, no fraud indicators found"
CLM-001534,,
CLM-001535,0.0,"Reviewed, no fraud indicators found"
CLM-001536,,
CLM-001537,0.0,"Reviewed, no fraud indicators found"
CLM-001538,0.0,"Reviewed, no fraud indicators found"
CLM-001539,,
CLM-001540,,
CLM-001541,0.0,"Reviewed, no fraud indicators found"
CLM-001542,0.0,"Reviewed, no fraud indicators found"
CLM-001543,,
CLM-001544,,
CLM-001545,,
CLM-001546,,
CLM-001547,0.0,"Reviewed, no fraud indicators found"
CLM-001548,0.0,"Reviewed, no fraud indicators found"
CLM-001549,,
CLM-001550,,
CLM-001551,0.0,"Reviewed, no fraud indicators found"
CLM-001552,,
CLM-001553,,
CLM-001554,0.0,"Reviewed, no fraud indicators found"
CLM-001555,0.0,"Reviewed, no fraud indicators found"
CLM-001556,,
CLM-001557,,
CLM-001558,0.0,"Reviewed, no fraud indicators found"
CLM-001559,,
CLM-001560,,
CLM-001561,0.0,"Reviewed, no fraud indicators found"
CLM-001562,,
CLM-001563,1.0,Confirmed fraud indicators found in review
CLM-001564,,
CLM-001565,0.0,"Reviewed, no fraud indicators found"
CLM-001566,0.0,"Reviewed, no fraud indicators found"
CLM-001567,,
CLM-001568,,
CLM-001569,,
CLM-001570,,
CLM-001571,0.0,"Reviewed, no fraud indicators found"
CLM-001572,,
CLM-001573,,
CLM-001574,,
CLM-001575,,
CLM-001576,,
CLM-001577,,
CLM-001578,0.0,"Reviewed, no fraud indicators found"
CLM-001579,0.0,"Reviewed, no fraud indicators found"
CLM-001580,1.0,Confirmed fraud indicators found in review
CLM-001581,,
CLM-001582,0.0,"Reviewed, no fraud indicators found"
CLM-001583,0.0,"Reviewed, no fraud indicators found"
CLM-001584,,
CLM-001585,,
CLM-001586,0.0,"Reviewed, no fraud indicators found"
CLM-001587,,
CLM-001588,,
CLM-001589,0.0,"Reviewed, no fraud indicators found"
CLM-001590,,
CLM-001591,,
CLM-001592,,
CLM-001593,0.0,"Reviewed, no fraud indicators found"
CLM-001594,0.0,"Reviewed, no fraud indicators found"
CLM-001595,,
CLM-001596,,
CLM-001597,,
CLM-001598,1.0,Confirmed fraud indicators found in review
CLM-001599,0.0,"Reviewed, no fraud indicators found"
CLM-001600,0.0,"Reviewed, no fraud indicators found"
CLM-001601,0.0,"Reviewed, no fraud indicators found"
CLM-001602,,
CLM-001603,,
CLM-001604,,
CLM-001605,0.0,"Reviewed, no fraud indicators found"
CLM-001606,,
CLM-001607,,
CLM-001608,1.0,Confirmed fraud indicators found in review
CLM-001609,,
CLM-001610,1.0,Confirmed fraud indicators found in review
CLM-001611,0.0,"Reviewed, no fraud indicators found"
CLM-001612,,
CLM-001613,,
CLM-001614,1.0,Confirmed fraud indicators found in review
CLM-001615,0.0,"Reviewed, no fraud indicators found"
CLM-001616,,
CLM-001617,,
CLM-001618,,
CLM-001619,,
CLM-001620,,
CLM-001621,,
CLM-001622,0.0,"Reviewed, no fraud indicators found"
CLM-001623,0.0,"Reviewed, no fraud indicators found"
CLM-001624,,
CLM-001625,0.0,"Reviewed, no fraud indicators found"
CLM-001626,0.0,"Reviewed, no fraud indicators found"
CLM-001627,0.0,"Reviewed, no fraud indicators found"
CLM-001628,0.0,"Reviewed, no fraud indicators found"
CLM-001629,0.0,"Reviewed, no fraud indicators found"
CLM-001630,0.0,"Reviewed, no fraud indicators found"
CLM-001631,,
CLM-001632,,
CLM-001633,,
CLM-001634,,
CLM-001635,,
CLM-001636,,
CLM-001637,0.0,"Reviewed, no fraud indicators found"
CLM-001638,0.0,"Reviewed, no fraud indicators found"
CLM-001639,0.0,"Reviewed, no fraud indicators found"
CLM-001640,0.0,"Reviewed, no fraud indicators found"
CLM-001641,1.0,Confirmed fraud indicators found in review
CLM-001642,,
CLM-001643,0.0,"Reviewed, no fraud indicators found"
CLM-001644,,
CLM-001645,0.0,"Reviewed, no fraud indicators found"
CLM-001646,0.0,"Reviewed, no fraud indicators found"
CLM-001647,0.0,"Reviewed, no fraud indicators found"
CLM-001648,0.0,"Reviewed, no fraud indicators found"
CLM-001649,,
CLM-001650,,
CLM-001651,,
CLM-001652,,
CLM-001653,,
CLM-001654,,
CLM-001655,,
CLM-001656,1.0,Confirmed fraud indicators found in review
CLM-001657,0.0,"Reviewed, no fraud indicators found"
CLM-001658,,
CLM-001659,,
CLM-001660,1.0,Confirmed fraud indicators found in review
CLM-001661,,
CLM-001662,,
CLM-001663,,
CLM-001664,,
CLM-001665,1.0,Confirmed fraud indicators found in review
CLM-001666,0.0,"Reviewed, no fraud indicators found"
CLM-001667,,
CLM-001668,0.0,"Reviewed, no fraud indicators found"
CLM-001669,0.0,"Reviewed, no fraud indicators found"
CLM-001670,0.0,"Reviewed, no fraud indicators found"
CLM-001671,,
CLM-001672,1.0,Confirmed fraud indicators found in review
CLM-001673,,
CLM-001674,,
CLM-001675,0.0,"Reviewed, no fraud indicators found"
CLM-001676,0.0,"Reviewed, no fraud indicators found"
CLM-001677,0.0,"Reviewed, no fraud indicators found"
CLM-001678,0.0,"Reviewed, no fraud indicators found"
CLM-001679,1.0,Confirmed fraud indicators found in review
CLM-001680,0.0,"Reviewed, no fraud indicators found"
CLM-001681,1.0,Confirmed fraud indicators found in review
CLM-001682,,
CLM-001683,0.0,"Reviewed, no fraud indicators found"
CLM-001684,,
CLM-001685,0.0,"Reviewed, no fraud indicators found"
CLM-001686,0.0,"Reviewed, no fraud indicators found"
CLM-001687,,
CLM-001688,,
CLM-001689,,
CLM-001690,0.0,"Reviewed, no fraud indicators found"
CLM-001691,1.0,Confirmed fraud indicators found in review
CLM-001692,0.0,"Reviewed, no fraud indicators found"
CLM-001693,,
CLM-001694,,
CLM-001695,0.0,"Reviewed, no fraud indicators found"
CLM-001696,1.0,Confirmed fraud indicators found in review
CLM-001697,,
CLM-001698,,
CLM-001699,,
CLM-001700,,
CLM-001701,,
CLM-001702,,
CLM-001703,,
CLM-001704,0.0,"Reviewed, no fraud indicators found"
CLM-001705,,
CLM-001706,0.0,"Reviewed, no fraud indicators found"
CLM-001707,,
CLM-001708,0.0,"Reviewed, no fraud indicators found"
CLM-001709,,
CLM-001710,,
CLM-001711,0.0,"Reviewed, no fraud indicators found"
CLM-001712,,
CLM-001713,,
CLM-001714,,
CLM-001715,0.0,"Reviewed, no fraud indicators found"
CLM-001716,,
CLM-001717,,
CLM-001718,0.0,"Reviewed, no fraud indicators found"
CLM-001719,0.0,"Reviewed, no fraud indicators found"
CLM-001720,1.0,Confirmed fraud indicators found in review
CLM-001721,,
CLM-001722,,
CLM-001723,,
CLM-001724,0.0,"Reviewed, no fraud indicators found"
CLM-001725,0.0,"Reviewed, no fraud indicators found"
CLM-001726,1.0,Confirmed fraud indicators found in review
CLM-001727,,
CLM-001728,1.0,Confirmed fraud indicators found in review
CLM-001729,0.0,"Reviewed, no fraud indicators found"
CLM-001730,0.0,"Reviewed, no fraud indicators found"
CLM-001731,,
CLM-001732,0.0,"Reviewed, no fraud indicators found"
CLM-001733,0.0,"Reviewed, no fraud indicators found"
CLM-001734,,
CLM-001735,,
CLM-001736,,
CLM-001737,0.0,"Reviewed, no fraud indicators found"
CLM-001738,,
CLM-001739,1.0,Confirmed fraud indicators found in review
CLM-001740,1.0,Confirmed fraud indicators found in review
CLM-001741,,
CLM-001742,0.0,"Reviewed, no fraud indicators found"
CLM-001743,1.0,Confirmed fraud indicators found in review
CLM-001744,,
CLM-001745,,
CLM-001746,0.0,"Reviewed, no fraud indicators found"
CLM-001747,,
CLM-001748,,
CLM-001749,,
CLM-001750,,
CLM-001751,,
CLM-001752,1.0,Confirmed fraud indicators found in review
CLM-001753,,
CLM-001754,,
CLM-001755,,
CLM-001756,,
CLM-001757,0.0,"Reviewed, no fraud indicators found"
CLM-001758,,
CLM-001759,0.0,"Reviewed, no fraud indicators found"
CLM-001760,,
CLM-001761,0.0,"Reviewed, no fraud indicators found"
CLM-001762,0.0,"Reviewed, no fraud indicators found"
CLM-001763,,
CLM-001764,,
CLM-001765,,
CLM-001766,,
CLM-001767,0.0,"Reviewed, no fraud indicators found"
CLM-001768,,
CLM-001769,,
CLM-001770,0.0,"Reviewed, no fraud indicators found"
CLM-001771,0.0,"Reviewed, no fraud indicators found"
CLM-001772,,
CLM-001773,0.0,"Reviewed, no fraud indicators found"
CLM-001774,,
CLM-001775,1.0,Confirmed fraud indicators found in review
CLM-001776,0.0,"Reviewed, no fraud indicators found"
CLM-001777,0.0,"Reviewed, no fraud indicators found"
CLM-001778,,
CLM-001779,,
CLM-001780,,
CLM-001781,0.0,"Reviewed, no fraud indicators found"
CLM-001782,0.0,"Reviewed, no fraud indicators found"
CLM-001783,0.0,"Reviewed, no fraud indicators found"
CLM-001784,0.0,"Reviewed, no fraud indicators found"
CLM-001785,0.0,"Reviewed, no fraud indicators found"
CLM-001786,0.0,"Reviewed, no fraud indicators found"
CLM-001787,,
CLM-001788,,
CLM-001789,,
CLM-001790,,
CLM-001791,,
CLM-001792,0.0,"Reviewed, no fraud indicators found"
CLM-001793,,
CLM-001794,,
CLM-001795,,
CLM-001796,,
CLM-001797,0.0,"Reviewed, no fraud indicators found"
CLM-001798,1.0,Confirmed fraud indicators found in review
CLM-001799,,
CLM-001800,,
CLM-001801,,
CLM-001802,0.0,"Reviewed, no fraud indicators found"
CLM-001803,0.0,"Reviewed, no fraud indicators found"
CLM-001804,,
CLM-001805,,
CLM-001806,0.0,"Reviewed, no fraud indicators found"
CLM-001807,0.0,"Reviewed, no fraud indicators found"
CLM-001808,0.0,"Reviewed, no fraud indicators found"
CLM-001809,0.0,"Reviewed, no fraud indicators found"
CLM-001810,,
CLM-001811,0.0,"Reviewed, no fraud indicators found"
CLM-001812,0.0,"Reviewed, no fraud indicators found"
CLM-001813,,
CLM-001814,0.0,"Reviewed, no fraud indicators found"
CLM-001815,,
CLM-001816,,
CLM-001817,0.0,"Reviewed, no fraud indicators found"
CLM-001818,,
CLM-001819,,
CLM-001820,0.0,"Reviewed, no fraud indicators found"
CLM-001821,0.0,"Reviewed, no fraud indicators found"
CLM-001822,,
CLM-001823,0.0,"Reviewed, no fraud indicators found"
CLM-001824,0.0,"Reviewed, no fraud indicators found"
CLM-001825,,
CLM-001826,,
CLM-001827,,
CLM-001828,,
CLM-001829,0.0,"Reviewed, no fraud indicators found"
CLM-001830,0.0,"Reviewed, no fraud indicators found"
CLM-001831,0.0,"Reviewed, no fraud indicators found"
CLM-001832,,
CLM-001833,0.0,"Reviewed, no fraud indicators found"
CLM-001834,0.0,"Reviewed, no fraud indicators found"
CLM-001835,0.0,"Reviewed, no fraud indicators found"
CLM-001836,,
CLM-001837,,
CLM-001838,0.0,"Reviewed, no fraud indicators found"
CLM-001839,0.0,"Reviewed, no fraud indicators found"
CLM-001840,0.0,"Reviewed, no fraud indicators found"
CLM-001841,,
CLM-001842,,
CLM-001843,0.0,"Reviewed, no fraud indicators found"
CLM-001844,0.0,"Reviewed, no fraud indicators found"
CLM-001845,,
CLM-001846,,
CLM-001847,,
CLM-001848,1.0,Confirmed fraud indicators found in review
CLM-001849,,
CLM-001850,,
CLM-001851,,
CLM-001852,,
CLM-001853,,
CLM-001854,,
CLM-001855,,
CLM-001856,,
CLM-001857,1.0,Confirmed fraud indicators found in review
CLM-001858,1.0,Confirmed fraud indicators found in review
CLM-001859,0.0,"Reviewed, no fraud indicators found"
CLM-001860,1.0,Confirmed fraud indicators found in review
CLM-001861,1.0,Confirmed fraud indicators found in review
CLM-001862,,
CLM-001863,0.0,"Reviewed, no fraud indicators found"
CLM-001864,1.0,Confirmed fraud indicators found in review
CLM-001865,,
CLM-001866,,
CLM-001867,1.0,Confirmed fraud indicators found in review
CLM-001868,0.0,"Reviewed, no fraud indicators found"
CLM-001869,0.0,"Reviewed, no fraud indicators found"
CLM-001870,,
CLM-001871,,
CLM-001872,0.0,"Reviewed, no fraud indicators found"
CLM-001873,,
CLM-001874,0.0,"Reviewed, no fraud indicators found"
CLM-001875,,
CLM-001876,,
CLM-001877,,
CLM-001878,,
CLM-001879,0.0,"Reviewed, no fraud indicators found"
CLM-001880,,
CLM-001881,0.0,"Reviewed, no fraud indicators found"
CLM-001882,,
CLM-001883,,
CLM-001884,,
CLM-001885,,
CLM-001886,,
CLM-001887,0.0,"Reviewed, no fraud indicators found"
CLM-001888,1.0,Confirmed fraud indicators found in review
CLM-001889,0.0,"Reviewed, no fraud indicators found"
CLM-001890,0.0,"Reviewed, no fraud indicators found"
CLM-001891,,
CLM-001892,0.0,"Reviewed, no fraud indicators found"
CLM-001893,,
CLM-001894,,
CLM-001895,0.0,"Reviewed, no fraud indicators found"
CLM-001896,,
CLM-001897,,
CLM-001898,0.0,"Reviewed, no fraud indicators found"
CLM-001899,0.0,"Reviewed, no fraud indicators found"
CLM-001900,,
CLM-001901,,
CLM-001902,1.0,Confirmed fraud indicators found in review
CLM-001903,,
CLM-001904,,
CLM-001905,,
CLM-001906,0.0,"Reviewed, no fraud indicators found"
CLM-001907,,
CLM-001908,0.0,"Reviewed, no fraud indicators found"
CLM-001909,0.0,"Reviewed, no fraud indicators found"
CLM-001910,,
CLM-001911,0.0,"Reviewed, no fraud indicators found"
CLM-001912,,
CLM-001913,0.0,"Reviewed, no fraud indicators found"
CLM-001914,0.0,"Reviewed, no fraud indicators found"
CLM-001915,,
CLM-001916,,
CLM-001917,0.0,"Reviewed, no fraud indicators found"
CLM-001918,,
CLM-001919,,
CLM-001920,,
CLM-001921,1.0,Confirmed fraud indicators found in review
CLM-001922,,
CLM-001923,,
CLM-001924,0.0,"Reviewed, no fraud indicators found"
CLM-001925,,
CLM-001926,,
CLM-001927,0.0,"Reviewed, no fraud indicators found"
CLM-001928,0.0,"Reviewed, no fraud indicators found"
CLM-001929,0.0,"Reviewed, no fraud indicators found"
CLM-001930,0.0,"Reviewed, no fraud indicators found"
CLM-001931,,
CLM-001932,,
CLM-001933,0.0,"Reviewed, no fraud indicators found"
CLM-001934,,
CLM-001935,,
CLM-001936,0.0,"Reviewed, no fraud indicators found"
CLM-001937,1.0,Confirmed fraud indicators found in review
CLM-001938,0.0,"Reviewed, no fraud indicators found"
CLM-001939,0.0,"Reviewed, no fraud indicators found"
CLM-001940,0.0,"Reviewed, no fraud indicators found"
CLM-001941,0.0,"Reviewed, no fraud indicators found"
CLM-001942,,
CLM-001943,,
CLM-001944,0.0,"Reviewed, no fraud indicators found"
CLM-001945,0.0,"Reviewed, no fraud indicators found"
CLM-001946,,
CLM-001947,,
CLM-001948,,
CLM-001949,,
CLM-001950,0.0,"Reviewed, no fraud indicators found"
CLM-001951,,
CLM-001952,,
CLM-001953,0.0,"Reviewed, no fraud indicators found"
CLM-001954,0.0,"Reviewed, no fraud indicators found"
CLM-001955,,
CLM-001956,,
CLM-001957,,
CLM-001958,,
CLM-001959,,
CLM-001960,,
CLM-001961,,
CLM-001962,,
CLM-001963,,
CLM-001964,,
CLM-001965,1.0,Confirmed fraud indicators found in review
CLM-001966,,
CLM-001967,0.0,"Reviewed, no fraud indicators found"
CLM-001968,0.0,"Reviewed, no fraud indicators found"
CLM-001969,0.0,"Reviewed, no fraud indicators found"
CLM-001970,0.0,"Reviewed, no fraud indicators found"
CLM-001971,0.0,"Reviewed, no fraud indicators found"
CLM-001972,1.0,Confirmed fraud indicators found in review
CLM-001973,0.0,"Reviewed, no fraud indicators found"
CLM-001974,0.0,"Reviewed, no fraud indicators found"
CLM-001975,,
CLM-001976,,
CLM-001977,,
CLM-001978,,
CLM-001979,,
CLM-001980,,
CLM-001981,0.0,"Reviewed, no fraud indicators found"
CLM-001982,,
CLM-001983,0.0,"Reviewed, no fraud indicators found"
CLM-001984,1.0,Confirmed fraud indicators found in review
